case;throughput [sim_y/day];cpl_comm_sec [sec];total_time_sec [sec];total_corehours [hr];hours_per_simmonth [hr]
sps4ext_200411_002;0,34;102,235;22151,920;2067,5088;5,8823
sps4ext_200411_002;0,34;97,052;21316,277;1989,4896;5,8823
sps4ext_200411_002;0,34;104,194;22566,240;2106,1824;5,8823
sps4ext_200411_004;0,28;267,419;26843,125;2505,3504;7,1428
sps4ext_200411_004;0,34;89,732;19925,219;1859,6592;5,8823
sps4ext_200411_004;0,34;107,591;22186,048;2070,6672;5,8823
sps4ext_200411_004;0,34;105,534;22085,035;2061,2592;5,8823
sps4ext_200411_004;0,34;10,001;2596,316;242,2896;5,8823
sps4ext_200411_004;0,28;248,308;25639,495;2392,9920;7,1428
sps4ext_200411_004;0,34;102,794;22252,315;2076,8496;5,8823
sps4ext_200411_004;0,34;114,524;22280,599;2079,5040;5,8823
sps4ext_200411_004;0,34;99,475;21339,613;1991,6736;5,8823
sps4ext_200411_004;0,34;105,154;21541,013;2010,4896;5,8823
sps4ext_200411_004;0,34;104,096;22299,233;2081,2512;5,8823
sps4ext_200411_016;0,31;181,429;24381,949;2275,6272;6,4516
sps4ext_200411_016;0,34;105,575;22235,583;2075,3040;5,8823
sps4ext_200411_016;0,34;101,489;21211,000;1979,6784;5,8823
sps4ext_200411_016;0,33;140,832;23097,503;2155,7424;6,0606
sps4ext_200411_016;0,34;112,209;22405,201;2091,1296;5,8823
sps4ext_200411_016;0,30;195,348;24317,294;2269,6128;6,6666
sps4ext_200411_016;0,34;98,176;21483,716;2005,1136;5,8823
sps4ext_200411_016;0,34;111,624;22314,438;2082,6624;5,8823
sps4ext_200411_016;0,34;10,252;2589,170;241,6512;5,8823
sps4ext_200411_016;0,34;92,133;19879,134;1855,3584;5,8823
sps4ext_200511_011;0,29;210,329;25781,583;2406,2640;6,8965
sps4ext_200511_011;0,28;263,744;26541,014;2477,1600;7,1428
sps4ext_200511_011;0,33;112,422;20566,725;1919,5344;6,0606
sps4ext_200511_011;0,24;44,108;3639,864;339,6960;8,3333
sps4ext_200511_014;0,35;9,892;2568,445;239,7024;5,7142
sps4ext_200511_014;0,34;91,179;19897,450;1857,0720;5,8823
sps4ext_200511_014;0,31;142,100;24074,655;2246,9664;6,4516
sps4ext_200511_014;0,24;373,014;30684,267;2863,8624;8,3333
sps4ext_200511_014;0,32;137,952;23204,595;2165,7552;6,2500
sps4ext_200511_014;0,32;151,055;23674,498;2209,6032;6,2500
sps4ext_200511_014;0,33;125,222;22520,519;2101,8816;6,0606
sps4ext_200511_014;0,29;252,167;25170,323;2349,2112;6,8965
sps4ext_200511_014;0,32;162,252;23828,690;2223,9840;6,2500
sps4ext_200511_014;0,33;113,895;22214,862;2073,3552;6,0606
sps4ext_200511_014;0,30;192,975;24625,502;2298,3744;6,6666
sps4ext_200711_009;0,33;14,285;2653,624;247,6656;6,0606
sps4ext_200811_007;0,28;25,939;3069,341;286,4400;7,1428
sps4ext_200811_008;0,23;45,420;3649,729;340,6368;8,6956
sps4ext_200811_008;0,29;228,425;23572,530;2200,0944;6,8965
sps4ext_200811_011;0,31;156,883;21824,948;2036,9664;6,4516
sps4ext_200811_011;0,27;32,264;3220,373;300,5520;7,4074
sps4ext_200811_011;0,23;451,121;32611,242;3043,6896;8,6956
sps4ext_200811_012;0,33;115,494;22573,939;2106,8880;6,0606
sps4ext_200811_012;0,32;148,421;23509,499;2194,2144;6,2500
sps4ext_200811_012;0,34;10,452;2609,438;243,5328;5,8823
sps4ext_200811_012;0,29;252,374;25326,668;2363,7936;6,8965
sps4ext_200811_012;0,34;95,619;20075,059;1873,6704;5,8823
sps4ext_200811_012;0,29;219,762;25439,070;2374,3104;6,8965
sps4ext_200811_013;0,26;383,180;29049,748;2711,2848;7,6923
sps4ext_200811_013;0,24;423,842;30835,728;2877,9744;8,3333
sps4ext_200811_013;0,28;27,790;3081,409;287,5824;7,1428
sps4ext_200811_013;0,22;459,493;30715,648;2866,7856;9,0909
sps4ext_200811_014;0,25;363,084;29596,814;2762,3568;8,0000
sps4ext_200811_014;0,26;298,708;28693,751;2678,0544;7,6923
sps4ext_200811_014;0,26;31,734;3262,383;304,4832;7,6923
sps4ext_200811_014;0,22;517,137;33830,276;3157,4592;9,0909
sps4ext_200811_014;0,26;287,190;25621,848;2391,3456;7,6923
sps4ext_200811_014;0,24;384,519;30001,790;2800,1568;8,3333
sps4ext_200811_015;0,34;98,490;20040,552;1870,4448;5,8823
sps4ext_200811_015;0,34;107,431;22398,881;2090,5584;5,8823
sps4ext_200811_015;0,33;114,212;22795,597;2127,5856;6,0606
sps4ext_200811_015;0,34;10,381;2619,768;244,5072;5,8823
sps4ext_200811_015;0,29;227,158;26021,880;2428,7088;6,8965
sps4ext_200811_015;0,33;117,664;22083,719;2061,1248;6,0606
sps4ext_200811_015;0,30;192,262;24264,185;2264,6400;6,6666
sps4ext_200811_016;0,26;386,169;28622,651;2671,4352;7,6923
sps4ext_200811_016;0,25;38,647;3399,123;317,2512;8,0000
sps4ext_200811_016;0,27;272,531;26532,226;2476,3200;7,4074
sps4ext_200811_016;0,23;466,433;32373,737;3021,5472;8,6956
sps4ext_200811_016;0,27;261,542;25148,205;2347,1616;7,4074
sps4ext_200811_016;0,29;251,177;26041,848;2430,5568;6,8965
sps4ext_200811_017;0,32;143,080;22760,684;2124,3264;6,2500
sps4ext_200811_017;0,30;217,700;25364,951;2367,3888;6,6666
sps4ext_200811_017;0,25;367,369;30000,596;2800,0224;8,0000
sps4ext_200811_017;0,28;216,634;23937,385;2234,1312;7,1428
sps4ext_200811_017;0,22;490,671;34182,326;3190,3200;9,0909
sps4ext_200811_017;0,24;35,692;3449,700;321,9552;8,3333
sps4ext_200811_018;0,34;112,365;21657,154;2021,3088;5,8823
sps4ext_200811_018;0,31;156,362;23870,114;2227,8480;6,4516
sps4ext_200811_018;0,31;155,030;23147,557;2160,4128;6,4516
sps4ext_200811_018;0,28;275,031;26054,973;2431,7664;7,1428
sps4ext_200811_018;0,34;95,393;20021,821;1868,6976;5,8823
sps4ext_200811_018;0,33;127,278;22635,561;2112,6336;6,0606
sps4ext_200811_018;0,34;10,953;2622,519;244,7424;5,8823
sps4ext_200811_018;0,29;240,802;26001,912;2426,8272;6,8965
sps4ext_200811_018;0,34;115,319;22381,313;2088,9120;5,8823
sps4ext_200811_018;0,30;197,606;25299,463;2361,2736;6,6666
sps4ext_200811_018;0,28;294,726;27286,362;2546,7120;7,1428
sps4ext_200811_019;0,34;100,578;21424,722;1999,6368;5,8823
sps4ext_200811_019;0,34;100,031;21379,992;1995,4368;5,8823
sps4ext_200811_019;0,33;126,065;22815,072;2129,4000;6,0606
sps4ext_200811_019;0,33;136,995;23096,504;2155,6416;6,0606
sps4ext_200811_019;0,27;325,546;28012,780;2614,5168;7,4074
sps4ext_200811_019;0,25;40,476;3392,570;316,6128;8,0000
sps4ext_200811_019;0,34;103,321;22435,090;2093,9184;5,8823
sps4ext_200811_019;0,33;117,866;22474,032;2097,5472;6,0606
sps4ext_200811_019;0,33;146,941;23119,177;2157,7584;6,0606
sps4ext_200811_019;0,22;522,929;32951,142;3075,4080;9,0909
sps4ext_200811_019;0,29;220,852;23570,381;2199,8928;6,8965
sps4ext_200811_020;0,26;291,990;28577,222;2667,2016;7,6923
sps4ext_200811_020;0,30;183,680;22576,999;2107,1568;6,6666
sps4ext_200811_020;0,25;347,466;28809,142;2688,8400;8,0000
sps4ext_200811_020;0,27;311,676;27450,358;2562,0000;7,4074
sps4ext_200811_020;0,24;367,040;30680,173;2863,4592;8,3333
sps4ext_200811_020;0,33;12,811;2715,875;253,4784;6,0606
sps4ext_200811_020;0,28;257,131;25784,704;2406,5664;7,1428
sps4ext_200911_001;0,29;205,068;25809,573;2408,8848;6,8965
sps4ext_200911_001;0,32;164,056;23720,312;2213,8704;6,2500
sps4ext_200911_001;0,21;567,586;33769,665;3151,8144;9,5238
sps4ext_200911_001;0,31;153,479;21939,552;2047,6848;6,4516
sps4ext_200911_001;0,25;348,647;29008,716;2707,4544;8,0000
sps4ext_200911_001;0,31;201,899;24569,396;2293,1328;6,4516
sps4ext_200911_001;0,32;15,843;2803,173;261,6096;6,2500
sps4ext_200911_002;0,29;215,595;23254,329;2170,3920;6,8965
sps4ext_200911_002;0,31;204,508;24550,065;2291,3184;6,4516
sps4ext_200911_002;0,30;190,213;24653,071;2300,9280;6,6666
sps4ext_200911_002;0,32;14,006;2762,348;257,8128;6,2500
sps4ext_200911_002;0,26;301,332;27517,158;2568,2496;7,6923
sps4ext_200911_002;0,28;271,306;27058,767;2525,4768;7,1428
sps4ext_200911_003;0,33;105,719;20908,984;1951,4880;6,0606
sps4ext_200911_003;0,24;385,542;29941,989;2794,5792;8,3333
sps4ext_200911_003;0,32;133,598;23262,819;2171,1648;6,2500
sps4ext_200911_003;0,25;394,276;28726,146;2681,0784;8,0000
sps4ext_200911_003;0,26;295,513;28370,157;2647,8480;7,6923
sps4ext_200911_003;0,30;13,250;3247,729;303,1056;6,6666
sps4ext_200911_003;0,24;384,900;30771,383;2871,9936;8,3333
sps4ext_200911_004;0,23;472,172;32845,905;3065,5968;8,6956
sps4ext_200911_004;0,26;290,961;25713,655;2399,9136;7,6923
sps4ext_200911_004;0,27;270,311;27175,937;2536,3968;7,4074
sps4ext_200911_004;0,27;285,152;27848,713;2599,1952;7,4074
sps4ext_200911_004;0,27;288,301;27286,764;2546,7456;7,4074
sps4ext_200911_004;0,28;25,259;3085,881;287,9856;7,1428
sps4ext_200911_005;0,29;217,440;25960,296;2422,9296;6,8965
sps4ext_200911_005;0,22;488,558;33928,362;3166,6320;9,0909
sps4ext_200911_005;0,22;557,785;34174,106;3189,5808;9,0909
sps4ext_200911_005;0,26;343,027;28231,457;2634,9120;7,6923
sps4ext_200911_005;0,30;175,958;22956,059;2142,5376;6,6666
sps4ext_200911_005;0,31;17,596;2835,552;264,6336;6,4516
sps4ext_200911_006;0,29;244,225;25188,786;2350,9248;6,8965
sps4ext_200911_006;0,31;150,341;21871,318;2041,3008;6,4516
sps4ext_200911_006;0,26;327,573;29299,868;2734,6368;7,6923
sps4ext_200911_006;0,32;149,887;23392,077;2183,2272;6,2500
sps4ext_200911_006;0,27;333,625;28174,249;2629,5696;7,4074
sps4ext_200911_006;0,21;527,503;33799,587;3154,6032;9,5238
sps4ext_200911_006;0,29;21,140;3001,196;280,0896;6,8965
sps4ext_200911_007;0,28;258,149;27218,538;2540,3952;7,1428
sps4ext_200911_007;0,23;422,783;30858,311;2880,0912;8,6956
sps4ext_200911_007;0,28;238,240;24303,493;2268,3024;7,1428
sps4ext_200911_007;0,31;187,260;24582,084;2294,3088;6,4516
sps4ext_200911_007;0,27;293,071;28112,775;2623,8576;7,4074
sps4ext_200911_007;0,24;392,986;30276,047;2825,7600;8,3333
sps4ext_200911_007;0,30;19,927;2898,155;270,4800;6,6666
sps4ext_200911_008;0,25;378,023;29496,565;2752,9824;8,0000
sps4ext_200911_008;0,26;308,383;26504,857;2473,7664;7,6923
sps4ext_200911_008;0,23;43,328;3648,664;340,5360;8,6956
sps4ext_200911_008;0,29;250,836;26141,259;2439,8304;6,8965
sps4ext_200911_008;0,29;227,409;25735,623;2401,9632;6,8965
sps4ext_200911_008;0,22;489,529;33871,030;3161,2896;9,0909
sps4ext_200911_009;0,32;146,194;21538,542;2010,2544;6,2500
sps4ext_200911_009;0,26;346,509;28603,702;2669,6544;7,6923
sps4ext_200911_009;0,33;127,852;22648,934;2113,8768;6,0606
sps4ext_200911_009;0,27;301,522;27329,470;2550,7440;7,4074
sps4ext_200911_009;0,34;105,191;21443,552;2001,3840;5,8823
sps4ext_200911_009;0,27;306,243;26821,086;2503,3008;7,4074
sps4ext_200911_009;0,33;103,670;22507,636;2100,7056;6,0606
sps4ext_200911_009;0,32;18,944;2832,053;264,2976;6,2500
sps4ext_200911_009;0,34;103,566;21416,377;1998,8304;5,8823
sps4ext_200911_009;0,33;123,511;22604,982;2109,7776;6,0606
sps4ext_200911_009;0,33;107,509;22496,746;2099,6640;6,0606
sps4ext_200911_010;0,26;324,907;28864,672;2694,0144;7,6923
sps4ext_200911_010;0,29;239,078;25160,970;2348,3376;6,8965
sps4ext_200911_010;0,32;12,633;2709,554;252,8736;6,2500
sps4ext_200911_010;0,24;439,901;30661,392;2861,7120;8,3333
sps4ext_200911_010;0,28;266,982;26788,547;2500,2432;7,1428
sps4ext_200911_010;0,26;296,585;28714,364;2680,0032;7,6923
sps4ext_200911_010;0,27;250,680;24908,873;2324,8176;7,4074
sps4ext_200911_011;0,29;217,496;25679,900;2396,7888;6,8965
sps4ext_200911_011;0,28;270,894;25747,267;2403,0720;7,1428
sps4ext_200911_011;0,32;124,590;21157,036;1974,6384;6,2500
sps4ext_200911_011;0,32;15,021;2807,433;262,0128;6,2500
sps4ext_200911_011;0,31;166,356;23971,344;2237,3232;6,4516
sps4ext_200911_011;0,22;478,243;33231,840;3101,6160;9,0909
sps4ext_200911_012;0,28;274,978;26848,511;2505,8544;7,1428
sps4ext_200911_012;0,27;266,702;26537,729;2476,8240;7,4074
sps4ext_200911_012;0,28;237,623;24401,989;2277,5088;7,1428
sps4ext_200911_012;0,22;493,760;33170,663;3095,9040;9,0909
sps4ext_200911_012;0,28;23,455;3092,841;288,6576;7,1428
sps4ext_200911_012;0,27;343,575;28050,057;2617,9776;7,4074
sps4ext_200911_012;0,29;221,895;25967,109;2423,5680;6,8965
sps4ext_200911_013;0,28;249,466;26737,613;2495,5056;7,1428
sps4ext_200911_013;0,31;146,107;21722,293;2027,3904;6,4516
sps4ext_200911_013;0,32;14,963;2793,190;260,6688;6,2500
sps4ext_200911_013;0,21;494,259;33936,069;3167,3376;9,5238
sps4ext_200911_013;0,27;298,268;28036,175;2616,7008;7,4074
sps4ext_200911_013;0,22;510,428;32988,618;3078,9360;9,0909
sps4ext_200911_013;0,31;173,424;23973,116;2237,4576;6,4516
sps4ext_200911_014;0,24;395,416;29705,280;2772,4704;8,3333
sps4ext_200911_014;0,27;271,412;28139,065;2626,3104;7,4074
sps4ext_200911_014;0,25;375,743;30459,018;2842,8288;8,0000
sps4ext_200911_014;0,32;129,323;21056,301;1965,2304;6,2500
sps4ext_200911_014;0,25;374,265;29732,032;2774,9568;8,0000
sps4ext_200911_014;0,32;17,108;2789,426;260,3328;6,2500
sps4ext_200911_015;0,32;118,360;21187,063;1977,4272;6,2500
sps4ext_200911_015;0,27;299,018;27168,288;2535,6912;7,4074
sps4ext_200911_015;0,23;450,011;32056,409;2991,9120;8,6956
sps4ext_200911_015;0,23;485,306;32927,830;3073,2576;8,6956
sps4ext_200911_015;0,31;169,757;24044,177;2244,1104;6,4516
sps4ext_200911_015;0,29;227,344;25737,657;2402,1648;6,8965
sps4ext_200911_015;0,31;191,257;23742,200;2215,9200;6,4516
sps4ext_200911_015;0,34;11,033;2620,452;244,5744;5,8823
sps4ext_200911_016;0,30;162,466;22755,340;2123,8224;6,6666
sps4ext_200911_016;0,31;19,562;2851,143;266,0784;6,4516
sps4ext_200911_016;0,21;555,254;34581,266;3227,5824;9,5238
sps4ext_200911_016;0,30;232,449;24595,635;2295,5856;6,6666
sps4ext_200911_016;0,31;192,700;24173,722;2256,2064;6,4516
sps4ext_200911_016;0,28;243,152;26671,416;2489,3232;7,1428
sps4ext_200911_016;0,26;307,042;28419,054;2652,4176;7,6923
sps4ext_200911_017;0,21;542,551;35163,350;3281,8800;9,5238
sps4ext_200911_017;0,34;10,869;2618,995;244,4064;5,8823
sps4ext_200911_017;0,33;106,522;20408,190;1904,7504;6,0606
sps4ext_200911_017;0,31;157,488;24505,806;2287,1856;6,4516
sps4ext_200911_017;0,22;503,858;34193,230;3191,3616;9,0909
sps4ext_200911_017;0,25;375,151;29338,625;2738,2656;8,0000
sps4ext_200911_017;0,28;231,580;25802,375;2408,2128;7,1428
sps4ext_200911_017;0,27;266,656;27297,048;2547,7200;7,4074
sps4ext_200911_018;0,27;302,229;28083,583;2621,1024;7,4074
sps4ext_200911_018;0,29;234,438;26231,925;2448,2976;6,8965
sps4ext_200911_018;0,33;112,684;20654,429;1927,7328;6,0606
sps4ext_200911_018;0,30;206,825;24548,080;2291,1504;6,6666
sps4ext_200911_018;0,21;557,846;33713,754;3146,6064;9,5238
sps4ext_200911_018;0,33;120,426;22841,410;2131,8528;6,0606
sps4ext_200911_018;0,34;12,077;3391,264;316,5120;5,8823
sps4ext_200911_019;0,25;371,769;30272,383;2825,3904;8,0000
sps4ext_200911_019;0,29;190,433;23028,653;2149,3248;6,8965
sps4ext_200911_019;0,22;515,225;32855,262;3066,4704;9,0909
sps4ext_200911_019;0,30;214,118;25030,824;2336,2080;6,6666
sps4ext_200911_019;0,27;26,562;3182,331;296,9904;7,4074
sps4ext_200911_019;0,30;205,209;25387,675;2369,5056;6,6666
sps4ext_200911_019;0,27;255,224;26423,588;2466,1728;7,4074
sps4ext_200911_020;0,25;380,747;30441,704;2841,2160;8,0000
sps4ext_200911_020;0,21;548,434;34282,053;3199,6272;9,5238
sps4ext_200911_020;0,34;98,485;20131,514;1878,9120;5,8823
sps4ext_200911_020;0,28;253,844;26435,625;2467,3152;7,1428
sps4ext_200911_020;0,31;14,183;3154,055;294,3696;6,4516
sps4ext_200911_020;0,31;178,664;23756,600;2217,2640;6,4516
sps4ext_200911_020;0,32;131,106;23513,648;2194,5840;6,2500
sps4ext_201011_001;0,28;245,169;24234,457;2261,8512;7,1428
sps4ext_201011_001;0,34;113,568;22358,918;2086,8288;5,8823
sps4ext_201011_001;0,29;228,281;24769,726;2311,8144;6,8965
sps4ext_201011_001;0,34;117,181;22328,707;2084,0064;5,8823
sps4ext_201011_001;0,34;105,499;22286,965;2080,1088;5,8823
sps4ext_201011_001;0,30;21,225;2936,105;274,0080;6,6666
sps4ext_201011_001;0,34;106,439;21438,455;2000,9136;5,8823
sps4ext_201011_001;0,27;299,743;27646,300;2580,3120;7,4074
sps4ext_201011_001;0,31;179,523;24062,305;2245,7904;6,4516
sps4ext_201011_001;0,34;105,886;22289,538;2080,3440;5,8823
sps4ext_201011_001;0,34;109,666;21589,754;2015,0256;5,8823
sps4ext_201011_002;0,26;291,901;29223,566;2727,5136;7,6923
sps4ext_201011_002;0,33;115,885;22740,912;2122,4784;6,0606
sps4ext_201011_002;0,34;108,272;22344,030;2085,4176;5,8823
sps4ext_201011_002;0,34;116,771;22418,331;2092,3728;5,8823
sps4ext_201011_002;0,34;101,447;22080,251;2060,8224;5,8823
sps4ext_201011_002;0,35;98,352;21648,169;2020,4688;5,7142
sps4ext_201011_002;0,34;98,355;21356,086;1993,2192;5,8823
sps4ext_201011_002;0,34;104,557;21660,253;2021,6112;5,8823
sps4ext_201011_002;0,34;90,237;19868,117;1854,3504;5,8823
sps4ext_201011_002;0,35;9,616;2547,449;237,7536;5,7142
sps4ext_201011_002;0,31;172,321;23404,405;2184,4032;6,4516
sps4ext_201011_003;0,26;311,200;27389,780;2556,3552;7,6923
sps4ext_201011_003;0,29;233,526;26001,133;2426,7600;6,8965
sps4ext_201011_003;0,28;279,785;26989,149;2518,9584;7,1428
sps4ext_201011_003;0,22;471,995;32561,791;3039,0864;9,0909
sps4ext_201011_003;0,24;384,119;30692,122;2864,5680;8,3333
sps4ext_201011_003;0,27;27,621;3193,631;298,0656;7,4074
sps4ext_201011_003;0,31;145,498;21577,438;2013,8832;6,4516
sps4ext_201011_004;0,33;124,055;22602,402;2109,5424;6,0606
sps4ext_201011_004;0,32;154,888;23470,170;2190,5184;6,2500
sps4ext_201011_004;0,25;344,803;29003,610;2706,9840;8,0000
sps4ext_201011_004;0,33;113,658;21786,299;2033,3712;6,0606
sps4ext_201011_004;0,34;111,992;22353,933;2086,3584;5,8823
sps4ext_201011_004;0,34;98,110;21396,674;1997,0160;5,8823
sps4ext_201011_004;0,34;89,325;19827,100;1850,5200;5,8823
sps4ext_201011_004;0,34;106,624;22166,365;2068,8528;5,8823
sps4ext_201011_004;0,34;99,896;22135,812;2065,9968;5,8823
sps4ext_201011_004;0,35;10,193;2580,947;240,8784;5,7142
sps4ext_201011_005;0,34;11,731;2611,642;243,7344;5,8823
sps4ext_201011_005;0,26;317,701;29066,807;2712,8976;7,6923
sps4ext_201011_005;0,33;106,387;20510,840;1914,3264;6,0606
sps4ext_201011_005;0,22;480,732;33798,380;3154,5024;9,0909
sps4ext_201011_005;0,21;588,928;35348,706;3299,1840;9,5238
sps4ext_201011_005;0,32;152,215;22824,791;2130,3072;6,2500
sps4ext_201011_005;0,30;203,776;24704,375;2305,7328;6,6666
sps4ext_201011_005;0,30;189,805;25016,250;2334,8304;6,6666
sps4ext_201011_006;0,30;191,798;24004,634;2240,4144;6,6666
sps4ext_201011_006;0,34;99,280;21991,305;2052,4896;5,8823
sps4ext_201011_006;0,34;90,512;19899,121;1857,2400;5,8823
sps4ext_201011_006;0,34;94,617;21491,022;2005,8192;5,8823
sps4ext_201011_006;0,34;105,281;22233,737;2075,1360;5,8823
sps4ext_201011_006;0,34;10,903;2598,398;242,4912;5,8823
sps4ext_201011_006;0,33;111,664;22763,092;2124,5280;6,0606
sps4ext_201011_006;0,33;126,470;22886,682;2136,0864;6,0606
sps4ext_201011_006;0,33;118,802;22654,727;2114,4144;6,0606
sps4ext_201011_006;0,31;192,488;24406,803;2277,9456;6,4516
sps4ext_201011_006;0,33;103,318;21807,530;2035,3536;6,0606
sps4ext_201011_007;0,31;188,285;24339,983;2271,7296;6,4516
sps4ext_201011_007;0,33;106,799;21770,982;2031,9264;6,0606
sps4ext_201011_007;0,34;105,245;22204,366;2072,3808;5,8823
sps4ext_201011_007;0,34;93,457;20218,280;1887,0096;5,8823
sps4ext_201011_007;0,34;10,312;2591,731;241,8864;5,8823
sps4ext_201011_007;0,34;97,613;21293,570;1987,3728;5,8823
sps4ext_201011_007;0,30;218,678;24493,092;2286,0096;6,6666
sps4ext_201011_007;0,33;126,803;22773,447;2125,5024;6,0606
sps4ext_201011_007;0,25;134,459;30508,468;2847,4320;8,0000
sps4ext_201011_007;0,33;125,493;22868,145;2134,3392;6,0606
sps4ext_201011_007;0,34;100,303;22034,335;2056,5216;5,8823
sps4ext_201011_008;0,34;105,175;21692,951;2024,6688;5,8823
sps4ext_201011_008;0,35;10,327;2614,564;244,0032;5,7142
sps4ext_201011_008;0,34;89,836;19848,996;1852,5696;5,8823
sps4ext_201011_008;0,34;104,088;22046,745;2057,6640;5,8823
sps4ext_201011_008;0,34;104,180;22417,557;2092,2720;5,8823
sps4ext_201011_008;0,27;268,010;26877,407;2508,5424;7,4074
sps4ext_201011_008;0,34;98,912;21373,493;1994,8320;5,8823
sps4ext_201011_008;0,33;129,944;22889,790;2136,3552;6,0606
sps4ext_201011_008;0,30;205,231;25067,409;2339,6016;6,6666
sps4ext_201011_008;0,34;102,985;22146,350;2066,9712;5,8823
sps4ext_201011_008;0,34;108,338;22193,672;2071,4064;5,8823
sps4ext_201011_009;0,34;102,701;21722,136;2027,3904;5,8823
sps4ext_201011_009;0,33;102,334;22513,974;2101,2768;6,0606
sps4ext_201011_009;0,34;103,478;22372,761;2088,1056;5,8823
sps4ext_201011_009;0,34;10,617;2619,364;244,4736;5,8823
sps4ext_201011_009;0,32;141,843;23438,117;2187,5280;6,2500
sps4ext_201011_009;0,33;115,218;22498,635;2099,8656;6,0606
sps4ext_201011_009;0,31;152,983;23213,841;2166,5952;6,4516
sps4ext_201011_009;0,34;90,243;19934,407;1860,5328;5,8823
sps4ext_201011_009;0,30;192,804;25404,516;2371,0848;6,6666
sps4ext_201011_009;0,34;106,005;22119,373;2064,4512;5,8823
sps4ext_201011_009;0,34;101,926;21566,316;2012,8416;5,8823
sps4ext_201011_010;0,32;154,368;22977,355;2144,5200;6,2500
sps4ext_201011_010;0,34;104,977;22365,976;2087,4672;5,8823
sps4ext_201011_010;0,34;112,235;22332,023;2084,3088;5,8823
sps4ext_201011_010;0,34;94,585;19915,822;1858,7856;5,8823
sps4ext_201011_010;0,34;107,949;21728,252;2027,9616;5,8823
sps4ext_201011_010;0,28;244,208;26668,701;2489,0544;7,1428
sps4ext_201011_010;0,34;104,764;22401,746;2090,8272;5,8823
sps4ext_201011_010;0,34;10,354;2610,087;243,6000;5,8823
sps4ext_201011_010;0,33;123,669;22632,568;2112,3648;6,0606
sps4ext_201011_010;0,33;103,263;22022,566;2055,4128;6,0606
sps4ext_201011_010;0,34;99,152;22047,656;2057,7648;5,8823
sps4ext_201011_011;0,34;96,100;22670,586;2115,8928;5,8823
sps4ext_201011_011;0,35;10,179;2580,023;240,7776;5,7142
sps4ext_201011_011;0,34;93,459;20024,776;1868,9664;5,8823
sps4ext_201011_011;0,34;103,914;21983,858;2051,8176;5,8823
sps4ext_201011_011;0,34;101,922;22105,097;2063,1408;5,8823
sps4ext_201011_011;0,34;102,983;22193,486;2071,3728;5,8823
sps4ext_201011_011;0,34;96,005;21147,372;1973,7312;5,8823
sps4ext_201011_011;0,34;97,488;22007,754;2054,0352;5,8823
sps4ext_201011_011;0,34;97,670;22011,861;2054,4384;5,8823
sps4ext_201011_011;0,34;97,776;21461,450;2003,0640;5,8823
sps4ext_201011_011;0,34;100,846;21604,949;2016,4368;5,8823
sps4ext_201011_016;0,29;23,131;3036,159;283,3488;6,8965
sps4ext_201011_016;0,22;485,367;33087,775;3088,1760;9,0909
sps4ext_201011_016;0,31;188,228;24542,454;2290,6128;6,4516
sps4ext_201011_016;0,22;472,957;33457,133;3122,6496;9,0909
sps4ext_201011_016;0,28;224,745;24018,624;2241,7248;7,1428
sps4ext_201011_019;0,31;181,167;24565,060;2292,7296;6,4516
sps4ext_201011_019;0,32;13,926;2780,377;259,4928;6,2500
